tick,n_exec,n_flight,n_events,front_depth,n_truncated
275,2,128,47097,114,23
276,1,129,47098,114,0
277,5,134,47103,114,0
278,4,117,47107,115,21
279,2,119,47109,115,0
280,2,103,47111,116,18
281,2,105,47113,116,0
282,2,82,47115,117,25
283,2,84,47117,117,0
284,1,85,47118,117,0
285,2,87,47120,117,0
286,2,89,47122,117,0
287,1,90,47123,117,0
288,0,90,47123,117,0
289,3,84,47126,118,9
290,0,84,47126,118,0
291,2,86,47128,118,0
292,2,78,47130,119,10
293,1,79,47131,119,0
294,2,81,47133,119,0
295,3,84,47136,119,0
296,0,84,47136,119,0
297,1,85,47137,119,0
298,2,70,47139,120,17
299,3,73,47142,120,0
300,2,61,47144,121,14
301,0,61,47144,121,0
302,3,64,47147,121,0
303,2,58,47149,122,8
304,2,60,47151,122,0
305,1,55,47152,123,6
306,0,55,47152,123,0
307,3,51,47155,124,7
308,1,52,47156,124,0
309,1,53,47157,124,0
310,0,53,47157,124,0
311,1,54,47158,124,0
312,0,54,47158,124,0
313,0,54,47158,124,0
314,0,54,47158,124,0
315,1,55,47159,124,0
316,0,55,47159,124,0
317,0,55,47159,124,0
318,1,56,47160,124,0
319,2,58,47162,124,0
320,1,55,47163,125,4
321,0,55,47163,125,0
322,0,55,47163,125,0
323,0,55,47163,125,0
324,0,55,47163,125,0
325,2,57,47165,125,0
326,0,57,47165,125,0
327,1,58,47166,125,0
328,3,58,47169,126,3
329,2,60,47171,126,0
330,3,63,47174,126,0
331,1,64,47175,126,0
332,3,63,47178,127,4
333,2,58,47180,128,7
334,1,59,47181,128,0
335,2,61,47183,128,0
336,1,62,47184,128,0
337,1,63,47185,128,0
338,0,63,47185,128,0
339,2,63,47187,129,2
340,3,66,47190,129,0
341,1,67,47191,129,0
342,2,69,47193,129,0
343,1,70,47194,129,0
344,1,71,47195,129,0
345,2,69,47197,130,4
346,2,71,47199,130,0
347,0,71,47199,130,0
348,1,72,47200,130,0
349,1,73,47201,130,0
350,1,74,47202,130,0
351,3,77,47205,130,0
352,3,75,47208,131,5
353,3,78,47211,131,0
354,1,79,47212,131,0
355,1,80,47213,131,0
356,3,79,47216,132,4
357,4,83,47220,132,0
358,3,80,47223,133,6
359,3,74,47226,134,9
360,4,78,47230,134,0
361,2,80,47232,134,0
362,3,83,47235,134,0
363,3,86,47238,134,0
364,5,85,47243,135,6
365,4,89,47247,135,0
366,5,92,47252,136,2
367,2,94,47254,136,0
368,3,93,47257,137,4
369,3,96,47260,137,0
370,2,98,47262,137,0
371,8,106,47270,137,0
372,6,106,47276,138,6
373,5,107,47281,139,4
374,4,111,47285,139,0
375,4,115,47289,139,0
376,5,114,47294,140,6
377,3,102,47297,141,15
378,7,109,47304,141,0
379,3,112,47307,141,0
380,2,108,47309,142,6
381,2,110,47311,142,0
382,8,118,47319,142,0
383,3,121,47322,142,0
384,4,125,47326,142,0
385,3,128,47329,142,0
386,3,123,47332,143,8
387,8,122,47340,144,9
388,1,123,47341,144,0
389,2,125,47343,144,0
390,6,115,47349,145,16
391,2,117,47351,145,0
392,8,115,47359,146,10
393,3,108,47362,147,10
394,5,113,47367,147,0
395,3,116,47370,147,0
396,7,123,47377,147,0
397,5,123,47382,148,5
398,5,118,47387,149,10
399,6,124,47393,149,0
400,4,128,47397,149,0
401,3,131,47400,149,0
402,2,118,47402,150,15
403,6,124,47408,150,0
404,6,122,47414,151,8
405,7,118,47421,152,11
406,4,122,47425,152,0
407,1,123,47426,152,0
408,3,126,47429,152,0
409,2,128,47431,152,0
410,5,133,47436,152,0
411,3,129,47439,153,7
412,6,135,47445,153,0
413,2,137,47447,153,0
414,6,143,47453,153,0
415,8,151,47461,153,0
416,5,156,47466,153,0
417,5,145,47471,154,16
418,5,150,47476,154,0
419,6,156,47482,154,0
420,4,149,47486,155,11
421,6,155,47492,155,0
422,6,139,47498,156,22
423,4,143,47502,156,0
424,4,132,47506,157,15
425,10,142,47516,157,0
426,6,132,47522,158,16
427,4,136,47526,158,0
428,8,144,47534,158,0
429,4,148,47538,158,0
430,9,141,47547,159,16
431,6,147,47553,159,0
432,6,153,47559,159,0
433,8,150,47567,160,11
434,7,157,47574,160,0
435,6,163,47580,160,0
436,6,169,47586,160,0
437,7,169,47593,161,7
438,6,175,47599,161,0
439,2,177,47601,161,0
440,9,176,47610,162,10
441,8,184,47618,162,0
442,7,191,47625,162,0
443,9,200,47634,162,0
444,10,203,47644,163,7
445,11,214,47655,163,0
446,11,211,47666,164,14
447,8,219,47674,164,0
448,13,221,47687,165,11
449,8,229,47695,165,0
450,16,245,47711,165,0
451,9,241,47720,166,13
452,6,247,47726,166,0
453,11,258,47737,166,0
454,14,264,47751,167,8
455,12,276,47763,167,0
456,18,275,47781,168,19
457,11,275,47792,169,11
458,16,291,47808,169,0
459,11,302,47819,169,0
460,16,318,47835,169,0
461,17,311,47852,170,24
462,19,314,47871,171,16
463,11,325,47882,171,0
464,10,321,47892,172,14
465,19,340,47911,172,0
466,13,353,47924,172,0
467,15,330,47939,173,38
468,19,349,47958,173,0
469,15,364,47973,173,0
470,14,346,47987,174,32
471,16,332,48003,175,30
472,19,351,48022,175,0
473,14,336,48036,176,29
474,10,346,48046,176,0
475,25,371,48071,176,0
476,16,387,48087,176,0
477,19,406,48106,176,0
478,17,400,48123,177,23
479,16,416,48139,177,0
480,25,415,48164,178,26
481,20,435,48184,178,0
482,16,451,48200,178,0
483,24,430,48224,179,45
484,24,419,48248,180,35
485,18,437,48266,180,0
486,21,417,48287,181,41
487,22,402,48309,182,37
488,18,420,48327,182,0
489,23,443,48350,182,0
490,17,409,48367,183,51
491,15,372,48382,184,52
492,15,320,48397,185,67
493,11,331,48408,185,0
494,10,341,48418,185,0
495,11,352,48429,185,0
496,6,358,48435,185,0
497,12,315,48447,186,55
498,11,326,48458,186,0
499,8,334,48466,186,0
500,13,304,48479,187,43
501,11,275,48490,188,40
502,5,280,48495,188,0
503,5,248,48500,189,37
504,12,260,48512,189,0
505,6,266,48518,189,0
506,10,276,48528,189,0
507,9,238,48537,190,47
508,11,249,48548,190,0
509,7,256,48555,190,0
510,3,259,48558,190,0
511,11,270,48569,190,0
512,8,278,48577,190,0
513,5,245,48582,191,38
514,7,219,48589,192,33
515,7,226,48596,192,0
516,9,235,48605,192,0
517,10,212,48615,193,33
518,7,219,48622,193,0
519,11,230,48633,193,0
520,6,206,48639,194,30
521,7,182,48646,195,31
522,9,191,48655,195,0
523,9,200,48664,195,0
524,7,184,48671,196,23
525,5,189,48676,196,0
526,5,194,48681,196,0
527,7,201,48688,196,0
528,8,191,48696,197,18
529,7,172,48703,198,26
530,4,176,48707,198,0
531,2,178,48709,198,0
532,5,183,48714,198,0
533,3,186,48717,198,0
534,13,184,48730,199,15
535,7,191,48737,199,0
536,8,177,48745,200,22
537,3,180,48748,200,0
538,5,156,48753,201,29
539,3,159,48756,201,0
540,6,165,48762,201,0
541,1,166,48763,201,0
542,6,172,48769,201,0
543,6,178,48775,201,0
544,5,183,48780,201,0
545,5,188,48785,201,0
546,10,185,48795,202,13
547,5,190,48800,202,0
548,6,196,48806,202,0
549,8,204,48814,202,0
550,9,197,48823,203,16
551,6,203,48829,203,0
552,7,210,48836,203,0
553,13,223,48849,203,0
554,11,214,48860,204,20
555,8,196,48868,205,26
556,6,202,48874,205,0
557,13,200,48887,206,15
558,10,210,48897,206,0
559,6,216,48903,206,0
560,7,223,48910,206,0
561,6,229,48916,206,0
562,14,227,48930,207,16
563,11,238,48941,207,0
564,14,236,48955,208,16
565,11,247,48966,208,0
566,11,250,48977,209,8
567,10,238,48987,210,22
568,7,245,48994,210,0
569,7,220,49001,211,32
570,9,229,49010,211,0
571,9,238,49019,211,0
572,9,247,49028,211,0
573,9,256,49037,211,0
574,12,246,49049,212,22
575,8,234,49057,213,20
576,9,243,49066,213,0
577,6,249,49072,213,0
578,10,259,49082,213,0
579,9,245,49091,214,23
580,12,257,49103,214,0
581,8,265,49111,214,0
582,12,277,49123,214,0
583,9,264,49132,215,22
584,4,268,49136,215,0
585,7,275,49143,215,0
586,11,286,49154,215,0
587,8,294,49162,215,0
588,14,308,49176,215,0
589,11,307,49187,216,12
590,10,317,49197,216,0
591,18,315,49215,217,20
592,9,303,49224,218,21
593,12,315,49236,218,0
594,13,298,49249,219,30
595,18,316,49267,219,0
596,17,333,49284,219,0
597,14,319,49298,220,28
598,8,327,49306,220,0
599,11,306,49317,221,32
600,19,325,49336,221,0
601,13,309,49349,222,29
602,16,325,49365,222,0
603,15,298,49380,223,42
604,8,306,49388,223,0
605,13,319,49401,223,0
606,19,338,49420,223,0
607,14,322,49434,224,30
608,14,285,49448,225,51
609,14,243,49462,226,56
610,8,251,49470,226,0
611,17,268,49487,226,0
612,9,277,49496,226,0
613,16,293,49512,226,0
614,10,303,49522,226,0
615,10,313,49532,226,0
616,11,287,49543,227,37
617,10,297,49553,227,0
618,10,307,49563,227,0
619,10,301,49573,228,16
620,15,299,49588,229,17
621,12,311,49600,229,0
622,17,328,49617,229,0
623,16,307,49633,230,37
624,10,317,49643,230,0
625,11,328,49654,230,0
626,17,319,49671,231,26
627,10,294,49681,232,35
628,17,287,49698,233,24
629,16,303,49714,233,0
630,6,309,49720,233,0
631,10,284,49730,234,35
632,4,288,49734,234,0
633,9,297,49743,234,0
634,15,312,49758,234,0
635,11,296,49769,235,27
636,12,276,49781,236,32
637,12,288,49793,236,0
638,15,303,49808,236,0
639,14,268,49822,237,49
640,7,275,49829,237,0
641,14,289,49843,237,0
642,16,282,49859,238,23
643,12,294,49871,238,0
644,13,266,49884,239,41
645,7,273,49891,239,0
646,9,245,49900,240,37
647,6,251,49906,240,0
648,11,262,49917,240,0
649,11,240,49928,241,33
650,8,219,49936,242,29
651,9,228,49945,242,0
652,8,236,49953,242,0
653,12,248,49965,242,0
654,13,261,49978,242,0
655,6,235,49984,243,32
656,5,240,49989,243,0
657,8,248,49997,243,0
658,10,230,50007,244,28
659,9,204,50016,245,35
660,8,212,50024,245,0
661,10,192,50034,246,30
662,10,202,50044,246,0
663,7,182,50051,247,27
664,3,185,50054,247,0
665,10,170,50064,248,25
666,6,176,50070,248,0
667,2,178,50072,248,0
668,4,182,50076,248,0
669,4,161,50080,249,25
670,4,165,50084,249,0
671,8,151,50092,250,22
672,4,131,50096,251,24
673,4,97,50100,252,38
674,1,98,50101,252,0
675,3,101,50104,252,0
676,4,105,50108,252,0
677,3,108,50111,252,0
678,3,86,50114,253,25
679,1,87,50115,253,0
680,3,69,50118,254,21
681,0,69,50118,254,0
682,0,69,50118,254,0
683,0,69,50118,254,0
684,0,69,50118,254,0
685,2,71,50120,254,0
686,0,71,50120,254,0
687,1,58,50121,255,14
688,1,59,50122,255,0
689,0,59,50122,255,0
690,1,54,50123,256,6
691,0,54,50123,256,0
692,1,55,50124,256,0
693,0,55,50124,256,0
694,0,55,50124,256,0
695,1,56,50125,256,0
696,1,57,50126,256,0
697,1,49,50127,257,9
698,1,50,50128,257,0
699,1,51,50129,257,0
700,0,51,50129,257,0
701,0,51,50129,257,0
702,0,51,50129,257,0
703,1,52,50130,257,0
704,2,54,50132,257,0
705,0,54,50132,257,0
706,1,55,50133,257,0
707,1,56,50134,257,0
708,2,58,50136,257,0
709,2,52,50138,258,8
